model,test_set,selection_metric,budget,acc,acc_hat,failures,rmse,retrain_acc,acc_improvement
dave2v1,udacity,rnd,200,0.8090775387845962,0.8278654424442164,"[200, 165, 127, 88, 63, 42, 23, 14, 9, 5, 3]",0.018787903659620242,0.8274946428183225,0.01907586715988674
dave2v1,udacity,ent,50,0.8090775387845962,0.7231959900823669,"[50, 44, 41, 34, 30, 23, 21, 16, 10, 7, 6]",0.0858815487022293,0.8296020377691689,0.01957680770479564
dave2v1,udacity,ent,100,0.8090775387845962,0.7376151732324113,"[100, 91, 82, 67, 57, 40, 36, 31, 20, 11, 8]",0.07146236555218488,0.8306775661889432,0.020055210968717208
dave2v1,udacity,ent,150,0.8090775387845962,0.7426468119699104,"[150, 139, 124, 104, 89, 63, 51, 41, 23, 14, 10]",0.06643072681468576,0.8317396044085423,0.020508969233597685
dave2v1,udacity,ent,200,0.8090775387845962,0.7367461180584168,"[200, 186, 164, 138, 119, 91, 74, 53, 31, 21, 16]",0.07233142072617937,0.8335187028729756,0.02123609849699859
dave2v1,udacity,gini,50,0.8090775387845962,0.8895530643284458,"[50, 19, 8, 8, 5, 3, 3, 2, 2, 2, 0]",0.08047552554384962,0.8308158421881938,0.022308219755367786
dave2v1,udacity,gini,100,0.8090775387845962,0.8880097892522992,"[100, 41, 18, 16, 12, 8, 8, 3, 3, 2, 0]",0.07893225046770302,0.83033146451995,0.022386149605497785
dave2v1,udacity,gini,150,0.8090775387845962,0.8939858008528941,"[150, 75, 29, 22, 13, 9, 9, 4, 4, 2, 0]",0.08490826206829793,0.8297699370251276,0.022496496741131522
dave2v1,udacity,gini,200,0.8090775387845962,0.9023461935679835,"[200, 113, 36, 23, 14, 9, 9, 4, 4, 2, 0]",0.0932686547833873,0.8291074399098184,0.022616263337160603
dave2v1,udacity,gd,50,0.8090775387845962,0.7912111991049403,"[50, 42, 30, 25, 18, 11, 10, 5, 4, 3, 3]",0.017866339679655896,0.8314078572131058,0.02216217917639396
dave2v1,udacity,gd,100,0.8090775387845962,0.8296030833205567,"[100, 85, 65, 48, 34, 22, 14, 8, 2, 1, 0]",0.02052554453596045,0.8314664994018661,0.022740871012502106
dave2v1,udacity,gd,150,0.8090775387845962,0.7953994472252551,"[150, 125, 98, 68, 49, 37, 30, 21, 16, 9, 7]",0.013678091559341077,0.8324170873903949,0.022987455527126333
dave2v1,udacity,gd,200,0.8090775387845962,0.7984202567058656,"[200, 157, 120, 91, 68, 49, 38, 24, 17, 11, 8]",0.010657282078730623,0.8338149297718013,0.024359915117629916
dave2v1,udacity,kmnc,50,0.8090775387845962,0.6356626589951554,"[50, 48, 40, 36, 34, 28, 24, 18, 15, 12, 10]",0.1734148797894408,0.8342704335781495,0.02291318759256855
dave2v1,udacity,kmnc,100,0.8090775387845962,0.6751522809761172,"[100, 94, 80, 68, 58, 49, 41, 32, 28, 23, 16]",0.13392525780847897,0.8347748652198735,0.02238795675875893
dave2v1,udacity,kmnc,150,0.8090775387845962,0.6867839701232351,"[150, 139, 119, 102, 85, 70, 59, 45, 39, 30, 21]",0.1222935686613611,0.8360630100378239,0.022500305883229377
dave2v1,udacity,kmnc,200,0.8090775387845962,0.6909760963774898,"[200, 182, 159, 137, 115, 93, 73, 57, 47, 36, 24]",0.1181014424071064,0.836306679440459,0.021428833575224182
dave2v1,udacity,nac,50,0.8090775387845962,0.5638383101729978,"[50, 44, 42, 39, 34, 31, 29, 25, 24, 23, 17]",0.24523922861159841,0.8401983246631769,0.027466624409353324
dave2v1,udacity,nac,100,0.8090775387845962,0.6204007599722952,"[100, 88, 81, 71, 62, 55, 47, 41, 37, 35, 24]",0.18867677881230105,0.841570528262229,0.027310099201306337
dave2v1,udacity,nac,150,0.8090775387845962,0.6405305460741861,"[150, 133, 122, 109, 96, 86, 73, 60, 51, 45, 28]",0.16854699271041007,0.8424707975258465,0.026603115781497433
dave2v1,udacity,nac,200,0.8090775387845962,0.6671221613262965,"[200, 179, 159, 143, 126, 111, 95, 69, 55, 48, 29]",0.14195537745829967,0.8427809825864493,0.026369031402696974
dave2v1,udacity,lsa,50,0.8090775387845962,0.7819580645853201,"[50, 43, 37, 29, 25, 17, 15, 11, 4, 1, 1]",0.027119474199276072,0.8376724143040755,0.02833368356229682
dave2v1,udacity,lsa,100,0.8090775387845962,0.7052102203978823,"[100, 87, 78, 69, 60, 48, 42, 30, 22, 15, 14]",0.10386731838671392,0.8396425342465196,0.028153672284148556
dave2v1,udacity,lsa,150,0.8090775387845962,0.6976813278072042,"[150, 136, 125, 110, 96, 78, 68, 51, 37, 26, 20]",0.11139621097739205,0.8410991753047187,0.028029664796211273
dave2v1,udacity,lsa,200,0.8090775387845962,0.7026453903096215,"[200, 183, 164, 145, 127, 102, 87, 61, 45, 33, 27]",0.10643214847497473,0.8415074338958805,0.027334258298705172
dave2v1,udacity,std,50,0.8090775387845962,0.8537207284152628,"[50, 37, 24, 16, 11, 7, 5, 3, 1, 1, 0]",0.0446431896306666,0.839237152310961,0.030500189973421632
dave2v1,udacity,std,100,0.8090775387845962,0.7769472227204207,"[100, 83, 67, 48, 39, 32, 20, 15, 10, 6, 5]",0.03213031606417549,0.8402536983891377,0.030557247376207353
dave2v1,udacity,std,150,0.8090775387845962,0.8178876617289306,"[150, 115, 84, 57, 40, 30, 20, 16, 9, 7, 4]",0.008810122944334364,0.8396111599148407,0.03093341154058249
dave2v1,udacity,std,200,0.8090775387845962,0.8053848641729446,"[200, 155, 117, 91, 62, 41, 28, 19, 15, 11, 9]",0.0036926746116515696,0.840315112236253,0.031065026481411073
dave2v1,udacity,pace,50,0.8090775387845962,0.8068611640053561,"[50, 36, 24, 19, 14, 12, 9, 5, 3, 3, 1]",0.0022163747792400823,0.8399889694638886,0.03089139692268239
dave2v1,udacity,pace,100,0.8090775387845962,0.8100644786158202,"[100, 80, 62, 47, 35, 28, 20, 11, 4, 2, 2]",0.0009869398312239985,0.8404808677013887,0.03142118061985277
dave2v1,udacity,pace,150,0.8090775387845962,0.818489682902928,"[150, 119, 87, 67, 49, 31, 22, 17, 9, 3, 2]",0.0094121441183318,0.8401991749889954,0.03137348719495636
dave2v1,udacity,pace,200,0.8090775387845962,0.8144904647500352,"[200, 157, 122, 88, 61, 45, 29, 18, 12, 8, 6]",0.005412925965438964,0.8406733387499469,0.03179282404763095
dave2v2,udacity,dr,50,0.7919371615764688,0.9135404656272513,"[50, 14, 4, 4, 4, 4, 2, 1, 0, 0, 0]",0.12160330405078257,0.7912020707197516,3.690874143269518e-05
dave2v2,udacity,dr,100,0.7919371615764688,0.8823744816032464,"[100, 40, 15, 11, 10, 8, 5, 3, 1, 1, 1]",0.09043732002677762,0.7907250429447987,6.763115114638563e-05
dave2v2,udacity,dr,150,0.7919371615764688,0.8830112609335877,"[150, 57, 25, 19, 17, 14, 9, 7, 1, 1, 1]",0.09107409935711896,0.7900970464548454,0.00010380825510458713
dave2v2,udacity,dr,200,0.7919371615764688,0.880997343864287,"[200, 74, 32, 25, 23, 19, 13, 10, 2, 2, 2]",0.0890601822878182,0.789500254376142,0.00013308369705478107
dave2v2,udacity,ces,50,0.7919371615764688,0.7897705362481466,"[50, 30, 23, 17, 14, 10, 6, 6, 5, 3, 2]",0.002166625328322125,0.7921270304413336,0.0001702965369191345
dave2v2,udacity,ces,100,0.7919371615764688,0.7815314901139515,"[100, 61, 42, 31, 26, 23, 19, 17, 14, 10, 8]",0.010405671462517252,0.7923306192197713,0.00019993499070813936
dave2v2,udacity,ces,150,0.7919371615764688,0.807638783650237,"[150, 75, 53, 42, 34, 25, 20, 15, 10, 8, 7]",0.01570162207376824,0.7917345226937238,0.00021173128936158303
dave2v2,udacity,ces,200,0.7919371615764688,0.7757230606734627,"[200, 133, 99, 82, 64, 50, 37, 32, 22, 15, 11]",0.016214100903006012,0.7928021577289288,0.00024175483526600594
dave2v2,udacity,est,50,0.7919371615764688,0.8324953103153608,"[50, 23, 17, 15, 11, 10, 8, 7, 6, 1, 1]",0.040558148738892075,0.7918770237923128,0.00026854853341506946
dave2v2,udacity,est,100,0.7919371615764688,0.7876013082819584,"[100, 56, 44, 39, 31, 30, 22, 16, 12, 9, 7]",0.004335853294510361,0.7923051130110182,0.0002884833921100727
dave2v2,udacity,est,150,0.7919371615764688,0.8129798543542199,"[150, 84, 62, 45, 38, 34, 29, 22, 14, 6, 4]",0.02104269277775117,0.7916861107279223,0.0002966890970763636
dave2v2,udacity,est,200,0.7919371615764688,0.7867787080097194,"[200, 115, 88, 66, 54, 44, 35, 30, 21, 16, 12]",0.005158453566749377,0.7924648221353838,0.00033464899015789307
dave2v2,udacity,rnd,50,0.7919371615764688,0.7825660639639276,"[50, 31, 22, 16, 11, 10, 9, 7, 4, 3, 3]",0.00937109761254118,0.7923676695716411,0.00034438185225016404
dave2v2,udacity,rnd,100,0.7919371615764688,0.7934784834756952,"[100, 63, 48, 38, 31, 26, 20, 15, 11, 8, 5]",0.0015413218992264,0.7922747172902561,0.0003654031949890113
dave2v2,udacity,rnd,150,0.7919371615764688,0.7883027580638113,"[150, 93, 69, 53, 43, 38, 31, 24, 17, 12, 10]",0.003634403512657425,0.7924222400734243,0.00038440957711782797
dave2v2,udacity,rnd,200,0.7919371615764688,0.7973261261908254,"[200, 117, 75, 57, 42, 37, 29, 23, 21, 16, 14]",0.005388964614356673,0.7921426203126476,0.00040186310889211985
dave2v2,udacity,ent,50,0.7919371615764688,0.38324806014294155,"[50, 50, 49, 44, 44, 43, 41, 40, 39, 37, 36]",0.4086891014335272,0.8000067568168534,0.0006579812549538655
dave2v2,udacity,ent,100,0.7919371615764688,0.549059385093412,"[100, 99, 83, 56, 51, 45, 43, 42, 41, 39, 38]",0.24287777648305675,0.799767075655025,0.0007332442687500995
dave2v2,udacity,ent,150,0.7919371615764688,0.6055870470267566,"[150, 146, 118, 80, 69, 63, 61, 60, 54, 43, 40]",0.18635011454971218,0.8002879176195153,0.0008072999180767093
dave2v2,udacity,ent,200,0.7919371615764688,0.6342606221638036,"[200, 196, 165, 117, 100, 91, 85, 72, 58, 46, 43]",0.15767653941266513,0.8009701492481741,0.0008398029448563049
dave2v2,udacity,gini,50,0.7919371615764688,0.38324806014294155,"[50, 50, 49, 44, 44, 43, 41, 40, 39, 37, 36]",0.4086891014335272,0.8000458180117819,0.0006970424498823347
dave2v2,udacity,gini,100,0.7919371615764688,0.549059385093412,"[100, 99, 83, 56, 51, 45, 43, 42, 41, 39, 38]",0.24287777648305675,0.7998069145206586,0.0007730831343836231
dave2v2,udacity,gini,150,0.7919371615764688,0.6055870470267566,"[150, 146, 118, 80, 69, 63, 61, 60, 54, 43, 40]",0.18635011454971218,0.8003317291858266,0.0008511114843879897
dave2v2,udacity,gini,200,0.7919371615764688,0.6342606221638036,"[200, 196, 165, 117, 100, 91, 85, 72, 58, 46, 43]",0.15767653941266513,0.8010172682626494,0.0008869219593315991
dave2v2,udacity,gd,50,0.7919371615764688,0.745201727681453,"[50, 32, 23, 18, 17, 13, 13, 10, 9, 7, 6]",0.04673543389501578,0.7928251920679594,0.0004203559714131
dave2v2,udacity,gd,100,0.7919371615764688,0.804659004829489,"[100, 62, 45, 33, 28, 26, 17, 17, 11, 6, 5]",0.012721843253020282,0.7921702054940559,0.00045658921687630194
dave2v2,udacity,gd,150,0.7919371615764688,0.7778909578002274,"[150, 83, 65, 50, 43, 36, 25, 21, 16, 15, 12]",0.014046203776241328,0.7927606647566663,0.00038688891812976856
dave2v2,udacity,gd,200,0.7919371615764688,0.8028588603084457,"[200, 125, 96, 65, 55, 43, 36, 27, 17, 10, 8]",0.010921698731976903,0.7919819154219838,0.00040105735958784194
dave2v2,udacity,kmnc,50,0.7919371615764688,0.7966022757690266,"[50, 33, 19, 15, 14, 13, 10, 8, 7, 3, 2]",0.004665114192557884,0.7922982144474922,0.0004025010645637428
dave2v2,udacity,kmnc,100,0.7919371615764688,0.7687421733308796,"[100, 59, 45, 35, 29, 25, 20, 18, 17, 14, 12]",0.023194988245589188,0.7927010961118583,0.0003193557338190267
dave2v2,udacity,kmnc,150,0.7919371615764688,0.8182815888949104,"[150, 86, 59, 43, 37, 30, 24, 18, 15, 12, 10]",0.026344427318441666,0.7915937546814282,0.0003329259360000947
dave2v2,udacity,kmnc,200,0.7919371615764688,0.7895289091284521,"[200, 121, 78, 60, 50, 42, 35, 29, 26, 22, 15]",0.002408252448016679,0.7923648922957027,0.0003382327200193158
dave2v2,udacity,nac,50,0.7919371615764688,0.7420742580143227,"[50, 38, 30, 28, 28, 24, 17, 14, 11, 8, 7]",0.049862903562146066,0.792785324967166,0.00034577934097523855
dave2v2,udacity,nac,100,0.7919371615764688,0.7197515270056105,"[100, 79, 63, 55, 50, 45, 35, 29, 23, 17, 14]",0.07218563457085825,0.7938691070325341,0.0003900016610232093
dave2v2,udacity,nac,150,0.7919371615764688,0.7223429426748437,"[150, 117, 95, 82, 75, 69, 55, 46, 37, 25, 19]",0.0695942189016251,0.7945696759009457,0.0003903808230933947
dave2v2,udacity,nac,200,0.7919371615764688,0.7416611152648983,"[200, 148, 119, 99, 86, 80, 61, 52, 41, 27, 21]",0.050276046311570455,0.7944245729246733,0.00039523869154922675
dave2v2,udacity,lsa,50,0.7919371615764688,0.38324806014294155,"[50, 50, 49, 44, 44, 43, 41, 40, 39, 37, 36]",0.4086891014335272,0.8001656600153795,0.000816884453479938
dave2v2,udacity,lsa,100,0.7919371615764688,0.549059385093412,"[100, 99, 83, 56, 51, 45, 43, 42, 41, 39, 38]",0.24287777648305675,0.7999520610026789,0.000918229616403976
dave2v2,udacity,lsa,150,0.7919371615764688,0.6055870470267566,"[150, 146, 118, 80, 69, 63, 61, 60, 54, 43, 40]",0.18635011454971218,0.8004999090769505,0.0010192913755118216
dave2v2,udacity,lsa,200,0.7919371615764688,0.6342606221638036,"[200, 196, 165, 117, 100, 91, 85, 72, 58, 46, 43]",0.15767653941266513,0.8011865935038134,0.0010562472004955747
dave2v2,udacity,std,50,0.7919371615764688,0.7970647675889322,"[50, 29, 25, 18, 15, 13, 9, 8, 6, 5, 3]",0.005127606012463426,0.7922531541054505,0.0003614981777060322
dave2v2,udacity,std,100,0.7919371615764688,0.757529577863899,"[100, 54, 45, 29, 23, 23, 19, 14, 9, 8, 7]",0.0344075837125698,0.7930003137545597,0.00035355125351232974
dave2v2,udacity,std,150,0.7919371615764688,0.7759177130560226,"[150, 87, 70, 48, 43, 41, 33, 26, 19, 10, 8]",0.016019448520446122,0.7927618610065925,0.00037684349800537476
dave2v2,udacity,std,200,0.7919371615764688,0.8048611592292205,"[200, 119, 87, 62, 48, 41, 29, 23, 15, 12, 11]",0.012923997652751762,0.7919020576614276,0.00036591352202031135
dave2v2,udacity,pace,50,0.7919371615764688,0.8300077347677298,"[50, 26, 19, 18, 13, 10, 7, 4, 4, 2, 1]",0.03807057319126106,0.7919854122724709,0.0003588345435735496
dave2v2,udacity,pace,100,0.7919371615764688,0.8140780593112359,"[100, 50, 41, 28, 25, 18, 13, 9, 8, 4, 4]",0.02214089773476713,0.7919065089610511,0.0003491755468799651
dave2v2,udacity,pace,150,0.7919371615764688,0.8038082786686909,"[150, 90, 66, 53, 43, 39, 25, 18, 13, 9, 9]",0.011871117092222105,0.7919334826434055,0.00031267448354577176
dave2v2,udacity,pace,200,0.7919371615764688,0.7951833427661404,"[200, 126, 91, 69, 59, 52, 41, 30, 24, 17, 14]",0.003246181189671682,0.7921781504279477,0.00035993740845263744
dave2v3,udacity,dr,50,0.8286172634340513,0.851114791873038,"[50, 33, 19, 13, 11, 7, 4, 2, 1, 1, 1]",0.02249752843898667,0.8361387658788468,0.007710299384636743
dave2v3,udacity,dr,100,0.8286172634340513,0.7993041189220781,"[100, 69, 42, 29, 25, 19, 13, 9, 7, 7, 7]",0.0293131445119732,0.8410487393595555,0.011853424710276506
dave2v3,udacity,dr,150,0.8286172634340513,0.7232869985982606,"[150, 102, 68, 50, 43, 36, 26, 19, 17, 16, 16]",0.10533026483579067,0.8440923569803855,0.011652322657354497
dave2v3,udacity,dr,200,0.8286172634340513,0.7525714455123366,"[200, 126, 81, 56, 47, 39, 27, 20, 18, 17, 17]",0.07604581792171472,0.8440741929121192,0.011989367152981156
dave2v3,udacity,ces,50,0.8286172634340513,0.697384820622039,"[50, 35, 26, 17, 13, 10, 8, 7, 7, 7, 6]",0.1312324428120123,0.8445931859177442,0.014337278336866044
dave2v3,udacity,ces,100,0.8286172634340513,0.687915351216041,"[100, 69, 50, 34, 29, 25, 22, 19, 16, 13, 11]",0.14070191221801032,0.8450524520775747,0.012797402434047034
dave2v3,udacity,ces,150,0.8286172634340513,0.7437158443413883,"[150, 111, 81, 67, 49, 44, 35, 28, 23, 18, 13]",0.08490141909266302,0.845986952815597,0.014436524455845423
dave2v3,udacity,ces,200,0.8286172634340513,0.6894494260449668,"[200, 144, 106, 81, 61, 49, 36, 32, 31, 28, 26]",0.13916783738908445,0.8458173026004795,0.009812442835789859
dave2v3,udacity,est,50,0.8286172634340513,0.7719926565350457,"[50, 36, 27, 19, 15, 10, 8, 7, 6, 5, 5]",0.056624606899005614,0.8439928213463949,0.014781619410417002
dave2v3,udacity,est,100,0.8286172634340513,0.829907590160111,"[100, 71, 43, 33, 23, 17, 9, 7, 5, 4, 3]",0.0012903267260596651,0.8432152215159575,0.01462126932466068
dave2v3,udacity,est,150,0.8286172634340513,0.782237962057528,"[150, 116, 81, 50, 37, 24, 18, 16, 13, 13, 12]",0.04637930137652324,0.8443764798767425,0.014307565845175563
dave2v3,udacity,est,200,0.8286172634340513,0.8001851959454488,"[200, 131, 82, 58, 39, 27, 21, 19, 16, 14, 13]",0.028432067488602497,0.8444680279696725,0.014709525535459789
dave2v3,udacity,rnd,50,0.8286172634340513,0.8344139636188023,"[50, 34, 23, 16, 13, 8, 4, 2, 1, 1, 1]",0.00579670018475098,0.8421673368629045,0.01360127596098537
dave2v3,udacity,rnd,100,0.8286172634340513,0.8322860441491973,"[100, 61, 39, 26, 20, 16, 11, 6, 6, 5, 4]",0.0036687807151459806,0.8423087041150126,0.013757251622029565
dave2v3,udacity,rnd,150,0.8286172634340513,0.8005013873120068,"[150, 108, 76, 48, 32, 26, 17, 14, 11, 9, 6]",0.02811587612204447,0.841462058744858,0.012007589607762492
dave2v3,udacity,rnd,200,0.8286172634340513,0.8190455002560766,"[200, 127, 72, 50, 37, 30, 20, 16, 15, 12, 11]",0.009571763177974701,0.8413505153526128,0.01236939853146135
dave2v3,udacity,ent,50,0.8286172634340513,0.838833296171009,"[50, 37, 28, 17, 12, 4, 3, 3, 2, 2, 2]",0.010216032736957703,0.8408539199971938,0.01232570196594962
dave2v3,udacity,ent,100,0.8286172634340513,0.8107635641652037,"[100, 76, 53, 36, 25, 14, 9, 9, 8, 8, 7]",0.01785369926884761,0.8416241553986873,0.012665898967071043
dave2v3,udacity,ent,150,0.8286172634340513,0.797874484965789,"[150, 112, 79, 54, 42, 25, 17, 15, 14, 14, 13]",0.030742778468262233,0.8426800252171815,0.013140621976185929
dave2v3,udacity,ent,200,0.8286172634340513,0.7747425892775879,"[200, 144, 104, 77, 60, 39, 29, 24, 22, 22, 21]",0.05387467415646341,0.844805191773219,0.013869232170646617
dave2v3,udacity,gini,50,0.8286172634340513,0.8979621475495937,"[50, 15, 9, 5, 2, 1, 1, 1, 1, 1, 1]",0.0693448841155424,0.8388100400482957,0.010689143725458372
dave2v3,udacity,gini,100,0.8286172634340513,0.90065278049535,"[100, 40, 23, 13, 5, 3, 3, 1, 1, 1, 1]",0.07203551706129874,0.8378701614254926,0.010281666426670388
dave2v3,udacity,gini,150,0.8286172634340513,0.8911831490981778,"[150, 57, 35, 24, 12, 8, 4, 2, 2, 2, 2]",0.06256588566412646,0.8370619074697392,0.009843008634530359
dave2v3,udacity,gini,200,0.8286172634340513,0.8952835168931108,"[200, 78, 48, 33, 16, 10, 5, 2, 2, 2, 2]",0.06666625345905952,0.8361863665034904,0.00954149846697594
dave2v3,udacity,gd,50,0.8286172634340513,0.8888798990938199,"[50, 34, 18, 11, 5, 5, 0, 0, 0, 0, 0]",0.06026263565976864,0.8370349218065918,0.00886340938382646
dave2v3,udacity,gd,100,0.8286172634340513,0.8313180696992037,"[100, 66, 35, 23, 18, 14, 12, 10, 8, 7, 3]",0.0027008062651524556,0.8366712038332631,0.008102528458652891
dave2v3,udacity,gd,150,0.8286172634340513,0.8080298799833381,"[150, 96, 63, 41, 32, 23, 19, 16, 11, 8, 7]",0.020587383450713204,0.8378317194230612,0.008614285920606313
dave2v3,udacity,gd,200,0.8286172634340513,0.8065720842749217,"[200, 113, 69, 54, 40, 33, 23, 17, 14, 11, 8]",0.022045179159129624,0.8365382075583214,0.007020803602127645
dave2v3,udacity,kmnc,50,0.8286172634340513,0.7330847892108947,"[50, 44, 34, 29, 22, 16, 11, 9, 9, 8, 7]",0.09553247422315658,0.8387387821195336,0.009020223098739732
dave2v3,udacity,kmnc,100,0.8286172634340513,0.6898388922944563,"[100, 77, 60, 51, 39, 31, 27, 22, 17, 13, 11]",0.138778371139595,0.8403943220217474,0.008203961828871842
dave2v3,udacity,kmnc,150,0.8286172634340513,0.6465059584843493,"[150, 114, 90, 74, 55, 43, 38, 35, 32, 28, 26]",0.18211130494970196,0.8404260668300028,0.00397415123453293
dave2v3,udacity,kmnc,200,0.8286172634340513,0.6278039378332083,"[200, 154, 121, 103, 88, 72, 57, 51, 46, 40, 37]",0.20081332560084297,0.8421425905741386,0.0013268011687712633
dave2v3,udacity,nac,50,0.8286172634340513,0.8985596103249571,"[50, 34, 20, 12, 6, 0, 0, 0, 0, 0, 0]",0.06994234689090584,0.8362461374158998,0.00812841909839157
dave2v3,udacity,nac,100,0.8286172634340513,0.8831356506134742,"[100, 69, 42, 31, 19, 4, 1, 0, 0, 0, 0]",0.05451838717942292,0.8362404214579913,0.008452616052110784
dave2v3,udacity,nac,150,0.8286172634340513,0.8815635433783587,"[150, 99, 60, 42, 27, 10, 4, 1, 0, 0, 0]",0.05294627994430745,0.8361600068638779,0.00876735185370403
dave2v3,udacity,nac,200,0.8286172634340513,0.8854868607522395,"[200, 135, 76, 49, 32, 14, 4, 1, 0, 0, 0]",0.05686959731818819,0.8356554486911429,0.008781594580024255
dave2v3,udacity,lsa,50,0.8286172634340513,0.854052379498839,"[50, 37, 24, 20, 16, 7, 4, 1, 0, 0, 0]",0.025435116064787766,0.8355401475905574,0.007134361230532016
dave2v3,udacity,lsa,100,0.8286172634340513,0.8281361843503391,"[100, 77, 57, 46, 37, 23, 15, 7, 4, 0, 0]",0.0004810790837121992,0.837108591646652,0.008482591060453681
dave2v3,udacity,lsa,150,0.8286172634340513,0.8069846980133389,"[150, 106, 79, 58, 47, 29, 20, 11, 7, 2, 2]",0.021632565420712346,0.8370767629800403,0.00782698617551969
dave2v3,udacity,lsa,200,0.8286172634340513,0.8215019820891364,"[200, 140, 103, 77, 59, 32, 20, 11, 7, 2, 2]",0.007115281344914903,0.8369696249266281,0.008083847355466967
dave2v3,udacity,std,50,0.8286172634340513,0.8018923045315337,"[50, 31, 17, 11, 7, 6, 6, 5, 4, 4, 4]",0.02672495890251758,0.8347962155643676,0.005919871798894194
dave2v3,udacity,std,100,0.8286172634340513,0.8190300852052043,"[100, 67, 41, 20, 17, 15, 10, 7, 6, 6, 6]",0.009587178228847026,0.8354687822481771,0.006672692612581188
dave2v3,udacity,std,150,0.8286172634340513,0.8081865610969026,"[150, 104, 60, 40, 28, 19, 14, 10, 8, 7, 6]",0.02043070233714872,0.8355830036334047,0.006281523762879049
dave2v3,udacity,std,200,0.8286172634340513,0.8404186656896921,"[200, 132, 70, 50, 41, 33, 22, 17, 10, 9, 6]",0.011801402255640858,0.835540005510547,0.007321369011329848
dave2v3,udacity,pace,50,0.8286172634340513,0.8699322905394457,"[50, 30, 11, 8, 8, 4, 3, 1, 1, 1, 1]",0.041315027105394364,0.834915231046266,0.006624177158288003
dave2v3,udacity,pace,100,0.8286172634340513,0.8525735783460807,"[100, 69, 39, 30, 17, 13, 8, 5, 2, 2, 2]",0.02395631491202943,0.8346546783413918,0.006441037873277988
dave2v3,udacity,pace,150,0.8286172634340513,0.8819214168969186,"[150, 86, 54, 32, 16, 7, 5, 3, 3, 3, 3]",0.05330415346286732,0.833579742720246,0.006193818579382837
dave2v3,udacity,pace,200,0.8286172634340513,0.8130702293520352,"[200, 137, 84, 56, 44, 35, 26, 21, 13, 11, 6]",0.015547034082016076,0.8346526075927774,0.005433911652935164
epoch,udacity,dr,50,0.8740083218066735,0.9064631773966502,"[50, 15, 10, 9, 7, 3, 1, 0, 0, 0, 0]",0.03245485558997663,0.8718383262791445,-0.0019161647028291817
